# timestamp_s tx ty tz qx qy qz qw
1628499372.32 0.0 0.0 0.0 1.0 0.0 0.0 1.03411553555e-13
1628499372.42 0.0135007761419 0.00198792549782 -5.74392652201e-05 0.999957612344 0.00920587227357 0.000109526227837 0.000256824163976
1628499372.52 0.00568481115624 -0.00153238337953 -0.000921036116779 0.999842577895 0.0177424458031 5.90807834699e-05 -0.000242860479877
1628499372.62 0.016204552725 0.00150638457853 -0.000809280260001 0.999646246673 0.0265898108418 0.000270974647652 0.000537218118526
1628499372.72 0.0396435111761 -0.00230334908702 -0.00474815350026 0.999665682204 0.0257975588282 0.00120849930118 0.00123344011972
1628499372.81 -0.0234480239451 -0.0296327508986 -0.00483942730352 0.999207442583 0.0394184624452 0.00432464478 0.00345480766103
1628499372.92 0.0537854991853 -0.00161240366288 -0.00397191150114 0.997324757813 0.0714904074858 0.0147768148314 0.00375982609401
1628499373.02 0.129570752382 0.0117320930585 -0.0300112273544 0.997834622831 0.0620914474148 0.0216914173222 0.000447464815923
1628499373.11 0.185260817409 0.0342366993427 -0.0630654171109 0.998109578143 0.0571163595263 0.0225492622916 -0.00255497987613
1628499373.21 0.260769993067 0.0668411105871 -0.094576664269 0.999149203027 0.0379760190948 0.0145654361735 -0.00682215299634
1628499373.31 0.281654000282 0.09876357764 -0.119845509529 0.999599640874 0.0274042820975 0.000867880527006 -0.00698415605382
1628499373.41 0.389736115932 0.151225209236 -0.147883817554 0.999737794381 0.0121546276496 -0.0191484876894 -0.0031577923951
1628499373.51 0.480286628008 0.17632868886 -0.1853774786 0.998541710114 -0.0355147683072 -0.0392516964224 0.0106054041817
1628499373.61 0.519640028477 0.182574227452 -0.226428359747 0.994064257612 -0.0833003905091 -0.0598161638659 0.0363236298254
1628499373.71 0.566059887409 0.189260020852 -0.243542850018 0.987917477019 -0.11447063156 -0.0809582476628 0.0660403672781
1628499373.81 0.613165140152 0.208627685904 -0.23172056675 0.980910484444 -0.137392177559 -0.101785301703 0.0926160733698
1628499373.91 0.635179042816 0.278311997652 -0.193588525057 0.978677917603 -0.122835406532 -0.121525415635 0.111052395144
1628499374.02 0.69586712122 0.349847525358 -0.168601572514 0.981656612178 -0.0632400660926 -0.13884885592 0.114332750299
1628499374.12 0.854026854038 0.3914308846 -0.180813401938 0.982860451024 0.00680585202058 -0.149824976152 0.107198230372
1628499374.22 1.02394390106 0.444574892521 -0.208582684398 0.982389023004 0.0628333917591 -0.150331081465 0.0914570772866
1628499374.32 1.21711659431 0.517874062061 -0.226297944784 0.983343067396 0.0873610896532 -0.140302463993 0.0756283996482
1628499374.42 1.34866774082 0.603618502617 -0.218542277813 0.984450695837 0.101324886296 -0.129288941893 0.0622452945822
1628499374.52 1.50748598576 0.692844569683 -0.219212159515 0.984955596613 0.121845306479 -0.113388398208 0.046468679439
1628499374.62 1.69441461563 0.794589579105 -0.236586898565 0.986221434447 0.130653798347 -0.095556251534 0.0341446846115
1628499374.71 1.80576515198 0.862307429314 -0.249084368348 0.987152391372 0.136267215878 -0.0791708981052 0.0263326486381
1628499374.81 2.00501060486 0.957136571407 -0.262542068958 0.986673713705 0.147768974158 -0.0637111365166 0.0240873042257
1628499374.91 2.12835979462 1.00109219551 -0.26292026043 0.987680072052 0.145511866426 -0.0526572766853 0.0232726467208
1628499375.01 2.24074459076 1.05403399467 -0.266846895218 0.983552459533 0.172309740742 -0.0483851691785 0.0243467929807
1628499375.11 2.38893198967 1.1304526329 -0.285928040743 0.977838146409 0.201627420914 -0.0494843466793 0.0270243346338
1628499375.21 2.52519893646 1.21972346306 -0.304901152849 0.973101793893 0.222961396168 -0.0523562282769 0.0248986911241
1628499375.32 2.69045424461 1.332852602 -0.321643382311 0.973006957173 0.223256589487 -0.0547653030569 0.0203655866417
1628499375.41 2.80784320831 1.41009473801 -0.316949844361 0.975096586522 0.21342152288 -0.0579157842312 0.0168417244606
1628499375.51 2.94746637344 1.48882651329 -0.314177364111 0.978568076459 0.193987667685 -0.0657451376741 0.0212340559948
1628499375.61 3.09665894508 1.57190585136 -0.330717295409 0.983742715572 0.160843699902 -0.0748249142112 0.0279427300673
1628499375.71 3.12643432617 1.5746409893 -0.343602716923 0.986427845414 0.135790496811 -0.0844859553785 0.0371908470294
1628499375.81 3.26604413986 1.63540005684 -0.354983240366 0.986863437733 0.127110942758 -0.089589193153 0.0437849236999
1628499375.91 3.35554170609 1.65434074402 -0.340912550688 0.987074659455 0.120734700749 -0.0921864894926 0.0510732985683
1628499376.02 3.46871995926 1.71213042736 -0.324303597212 0.984126382236 0.136655853142 -0.0965640179026 0.059125904402
1628499376.12 3.58679103851 1.7849547863 -0.32822996378 0.980515890445 0.155130596049 -0.101505712382 0.0649593551512
1628499376.22 3.73161554337 1.85280954838 -0.349885314703 0.977878081789 0.166691066868 -0.105360293184 0.0697698005606
1628499376.32 3.8714158535 1.9111521244 -0.361452072859 0.97814709307 0.160775407559 -0.108821525771 0.0744136196626
1628499376.42 3.99751138687 1.9715834856 -0.350493103266 0.979478590051 0.146935091561 -0.112103254472 0.0804032093558
1628499376.52 4.10720062256 2.03070497513 -0.329018503428 0.98066096545 0.131564096895 -0.117005230133 0.0854680770001
1628499376.61 4.21900653839 2.09065294266 -0.33156400919 0.982810021481 0.110802680137 -0.117575593169 0.0893487631336
1628499376.71 4.28895425797 2.09658050537 -0.337225914002 0.982830705072 0.10900299976 -0.1157844288 0.0935740692678
1628499376.81 4.40376138687 2.15818142891 -0.33738899231 0.982509604023 0.114459634877 -0.111049139028 0.0961353862166
1628499376.92 4.51154088974 2.16629910469 -0.315531909466 0.981621079453 0.127407611344 -0.101487644755 0.0994367010679
1628499377.02 4.62014102936 2.22559642792 -0.294648736716 0.977469852844 0.160702781313 -0.0894064091619 0.103604287827
1628499377.12 4.68127775192 2.28088617325 -0.282305002213 0.974530507238 0.18153213166 -0.0747313805769 0.108405077171
1628499377.22 4.77570533752 2.38225603104 -0.281990110875 0.973039136381 0.1930533228 -0.0636169919491 0.108987221184
1628499377.32 4.86830568314 2.45575547218 -0.277334421874 0.973194235735 0.196166561221 -0.0547933656256 0.106814705471
1628499377.42 4.96355819702 2.54729485512 -0.269110858441 0.974527530444 0.191638322135 -0.0481317717501 0.106085919647
1628499377.51 5.01171016693 2.5847992897 -0.251700162888 0.9752201423 0.190217241936 -0.0421990939132 0.10479656623
1628499377.61 5.05483531952 2.60426044464 -0.242066919804 0.974322375101 0.196954966306 -0.0354949199951 0.103173554318
1628499377.71 5.15784931183 2.68484950066 -0.236703962088 0.974638877578 0.199197665209 -0.0223855879553 0.0994899200171
1628499377.81 5.21040153503 2.71735143661 -0.226248875261 0.976410858426 0.194616021192 -0.00346209134723 0.0934585339914
1628499377.91 5.27056837082 2.7665143013 -0.215246438981 0.972367104588 0.214829236994 0.0142073752838 0.0902706089682
1628499378.01 5.38291168213 2.78403997421 -0.206734195352 0.971721757163 0.217079448225 0.0288024734305 0.0883392552799
1628499378.11 5.3805937767 2.78665184975 -0.1990762949 0.972143345905 0.214003653683 0.0382709207562 0.0876077866116
1628499378.21 5.4383687973 2.79816222191 -0.200041726232 0.971491515455 0.21445555989 0.0378407910537 0.0937076509175
1628499378.31 5.41530704498 2.77511835098 -0.195092424751 0.973138629831 0.205420151471 0.032209951449 0.0988245457979
1628499378.41 5.41697263718 2.7792775631 -0.188561961055 0.972801801288 0.206449852084 0.025323860432 0.1019501615
1628499378.51 5.43560218811 2.76979589462 -0.180576398969 0.976408948222 0.190271319949 0.0266833997328 0.0985416035232
1628499378.61 5.41939306259 2.78281831741 -0.179057046772 0.978111082262 0.182889894776 0.0301102345798 0.094569586799
1628499378.71 5.42849683762 2.78635883331 -0.174868538976 0.980094898092 0.173985021381 0.0335119072581 0.0895557041614
1628499378.82 5.4079413414 2.78911495209 -0.172052130104 0.981401375884 0.169428767154 0.0343103523366 0.083475024188
1628499378.92 5.40546607971 2.79815912247 -0.170043051243 0.982138024855 0.167576434417 0.0325935897017 0.0791250477635
1628499379.02 5.39390468597 2.79454135895 -0.169850558043 0.983009804065 0.164520191032 0.0301393869958 0.0756076433892
1628499379.12 5.39217329025 2.79627394676 -0.169105097652 0.983747536733 0.160550237546 0.0287199580689 0.0750972707048
1628499379.22 5.39268875122 2.79871511459 -0.167735889555 0.984566260345 0.155239017546 0.0290459323182 0.0754090555957
1628499379.32 5.38561153412 2.79630208015 -0.163693457842 0.985131785422 0.15147847164 0.0297219385187 0.0754077743857
1628499379.42 5.37859916687 2.79606103897 -0.16483809054 0.985497054935 0.149266064546 0.0290646237128 0.0753024520403
1628499379.52 5.3725194931 2.79491186142 -0.164104104043 0.98586087728 0.147594527445 0.0284506140408 0.074059367699
1628499379.62 5.37206315994 2.80011796951 -0.165525421501 0.985932338857 0.147292049427 0.0277633707427 0.0739711978571
1628499379.72 5.36885309219 2.79575204849 -0.167046621442 0.98591786691 0.147575989264 0.0271877329609 0.0738113149492
1628499379.82 5.36699771881 2.79733943939 -0.166814014316 0.985896943141 0.147792637627 0.0271133389835 0.0736846776206
1628499379.92 5.36333608627 2.79843521118 -0.167267739773 0.985974726631 0.147384718424 0.0265852492958 0.0736533926754
1628499380.01 5.3617067337 2.80028557777 -0.167402833701 0.98605870104 0.147410066575 0.0251895043075 0.0729661890039
1628499380.11 5.35959863663 2.80015945435 -0.168000966311 0.985964648982 0.148494825805 0.025015156891 0.0720921685373
1628499380.21 5.36314439774 2.80185627937 -0.1681766361 0.985977224968 0.148725719389 0.0255839118814 0.0712395986366
1628499380.31 5.36520004272 2.80073165894 -0.169190675021 0.985625619923 0.150606007107 0.0265597925866 0.0717953595988
1628499380.42 5.37018203735 2.8033926487 -0.167571499944 0.985452878894 0.150977494095 0.0273523091737 0.0730776273794
1628499380.52 5.37440633774 2.80455136299 -0.165854617954 0.985527867578 0.150225848792 0.0276751519783 0.0734924156567
1628499380.62 5.37577629089 2.80482912064 -0.164826229215 0.985661669237 0.149610566576 0.0284121749013 0.0726677191303
1628499380.72 5.37511205673 2.81183719635 -0.165344044567 0.985627708306 0.15016332307 0.0283902996012 0.0719930754948
1628499380.82 5.37982130051 2.8130095005 -0.165789455176 0.985583348956 0.150639283123 0.028452391267 0.0715809029047
1628499380.92 5.37675380707 2.81207513809 -0.166197225452 0.985702087377 0.150023655631 0.028528342314 0.0712073825102
1628499381.02 5.3715929985 2.80818748474 -0.165564775467 0.985514211405 0.151481630289 0.0284925833138 0.0707340100203
1628499381.12 5.3770904541 2.8158686161 -0.166786819697 0.985440478934 0.152046652761 0.0288575761306 0.0704002837192
1628499381.22 5.36414289474 2.81081819534 -0.168005406857 0.984762358486 0.15646696283 0.029623132563 0.0698836826925
1628499381.32 5.35562419891 2.82003355026 -0.167648226023 0.981981095628 0.172706440623 0.0310300589563 0.0701624306217
1628499381.42 5.42257738113 2.84393763542 -0.166532799602 0.980307934591 0.181364104536 0.0333601423315 0.0706436710068
1628499381.52 5.50370502472 2.88205885887 -0.165815144778 0.984824645368 0.156237335928 0.0341103192875 0.0674304895919
1628499381.61 5.46874904633 2.89489626884 -0.16517880559 0.989781194838 0.124598645435 0.032827660642 0.061079822854
1628499381.71 5.42696619034 2.90990829468 -0.169241204858 0.991767634377 0.112473898827 0.0298458098801 0.0534403590559
1628499381.81 5.3963303566 2.93931913376 -0.173746973277 0.992565920454 0.110755593638 0.0240888933147 0.0443381745859
1628499381.91 5.37117576599 2.96264123917 -0.179512858391 0.992316239298 0.116325483516 0.0186612663194 0.0377976263646
1628499382.01 5.35842323303 2.97976636887 -0.180526673794 0.992291506949 0.119142383716 0.0137861492551 0.031186834077
1628499382.12 5.34634208679 2.99512028694 -0.183624193073 0.991779732385 0.124813997796 0.008865042699 0.0267565439965
1628499382.22 5.33114147186 2.99338722229 -0.188313424588 0.990973225607 0.131601960605 0.00592342257033 0.0248586891507
1628499382.32 5.32963275909 3.00080108643 -0.186691880227 0.99011563814 0.138090968747 0.00367742173147 0.0242571720072
1628499382.42 5.30892705917 2.99821686745 -0.186192676426 0.988209241853 0.151134342832 0.00297516981934 0.0243328457249
1628499382.52 5.29949092865 2.98634314537 -0.184581384063 0.985572273296 0.167554111173 0.00195012487102 0.0238566977301
1628499382.62 5.30870199203 2.98720979691 -0.18283969164 0.984340071839 0.174682542653 0.000395192822824 0.023674355816
1628499382.72 5.31812000275 2.99661970139 -0.18628500402 0.984331124149 0.174754635713 0.000712982791285 0.0235071854436
