# timestamp_s tx ty tz qx qy qz qw
1628499375.23 7.80508344357e-13 2.94283226218e-12 -2.61508239337e-13 0.753805913474 -0.652145998778 -0.0 0.0805123655073
1628499375.33 -0.00295790296454 -0.143620363802 0.014406132008 0.746321178466 -0.661023338935 0.00530835882986 0.0776187161827
1628499375.43 -0.00517670538932 -0.287510403895 0.0181127569497 0.753873800149 -0.653079757555 0.0079107584951 0.0714040855968
1628499375.53 0.00415972952624 -0.427165241077 -0.00706018472865 0.763615450546 -0.642927054071 0.0095048883707 0.0587018206467
1628499375.63 0.0122289893193 -0.552501215091 -0.0145414582617 0.778685552694 -0.624188428523 0.014401156197 0.0618887893079
1628499375.73 0.0275426795065 -0.668412109707 -0.00415261361926 0.804099611846 -0.589859644784 0.0194559187255 0.0714904240434
1628499375.83 0.0540680671268 -0.803787492719 0.00799954845735 0.805126247916 -0.587067386103 0.0232101812993 0.0811473745367
1628499375.93 0.0782990521493 -0.945043200545 0.00370709212113 0.81404431112 -0.573578761726 0.0233514497375 0.088283482282
1628499376.03 0.103294646507 -1.09189000562 -0.0159729413837 0.806422279191 -0.582874079023 0.0236176341578 0.0968665205483
1628499376.13 0.128143119343 -1.23208658032 -0.025933656049 0.793663096893 -0.598738414956 0.0254468118383 0.104707491004
1628499376.23 0.144399612699 -1.36835562609 -0.0129893050403 0.782738796998 -0.611891543852 0.028047645829 0.110100152676
1628499376.33 0.158287796823 -1.51091946405 -0.00270684862729 0.783342808861 -0.609970901069 0.0293554466437 0.115964655071
1628499376.43 0.178689339515 -1.66136321075 -0.0142532743496 0.78977198444 -0.600287501772 0.0296125194636 0.122630446134
1628499376.53 0.195945054795 -1.80254772041 -0.0380814697406 0.798090052755 -0.587489044853 0.0310852285566 0.130163736333
1628499376.63 0.214187527961 -1.93807293552 -0.0505186716316 0.807386927534 -0.574021568674 0.0325484612025 0.132537486906
1628499376.73 0.221951459836 -2.07224979629 -0.043438940053 0.817440292072 -0.559039448663 0.0300620496447 0.135508437837
1628499376.83 0.246130866226 -2.22303330978 -0.0444218420872 0.813055680907 -0.565357044978 0.0261648121648 0.136481771167
1628499376.93 0.259289439111 -2.37850482543 -0.0604617929812 0.810747602956 -0.569083802313 0.0178159432543 0.136068152886
1628499377.03 0.270953728603 -2.53832912651 -0.0934264088155 0.795414030271 -0.590834933996 0.00678349674089 0.134850232516
1628499377.13 0.290598542303 -2.68702041985 -0.116851808177 0.779189705252 -0.612426901296 -0.00697887965657 0.133221578042
1628499377.23 0.278462615674 -2.83062880463 -0.122524983373 0.770612726066 -0.623935509228 -0.0184663959933 0.128528202298
1628499377.33 0.265080243506 -2.94464933904 -0.125368051003 0.767652527094 -0.628271476654 -0.0260079493498 0.123726050843
1628499377.43 0.248866238685 -3.05491035712 -0.131894157921 0.766854677785 -0.629981848952 -0.0318897452558 0.118489734222
1628499377.53 0.234810688449 -3.14049188005 -0.144900981437 0.771515888539 -0.624606919565 -0.0372721004227 0.115066155368
1628499377.63 0.227829036753 -3.21693144053 -0.15870209984 0.770950768537 -0.625774590365 -0.041370451737 0.111038552257
1628499377.73 0.22285567112 -3.31467348407 -0.16829030642 0.763307773609 -0.635815476449 -0.048192719446 0.103814181434
1628499377.83 0.221823455641 -3.4099931864 -0.173964312528 0.770443845177 -0.628305088531 -0.0617193684002 0.0885421737809
1628499377.93 0.229044627941 -3.50671613623 -0.198345475754 0.758831830974 -0.642135631579 -0.0766695914664 0.0771871525525
1628499378.03 0.245442348133 -3.56642621269 -0.212129848047 0.749850643358 -0.651994984393 -0.0892925413116 0.0682157963186
1628499378.13 0.247863381995 -3.59867350492 -0.223666811087 0.756674990528 -0.643432566394 -0.0987142515946 0.0607699560861
1628499378.23 0.264014708976 -3.60525525927 -0.22909934311 0.751248635812 -0.648627076157 -0.103715098051 0.0644327674541
1628499378.33 0.271097143316 -3.59706668603 -0.231629679489 0.7596960333 -0.638032679764 -0.10279317705 0.0721789381484
1628499378.43 0.274102556587 -3.58596177636 -0.236265352286 0.758830025065 -0.638859154441 -0.0983698050715 0.0797455648685
1628499378.53 0.276871388131 -3.57745962079 -0.240713638439 0.766523847665 -0.630284548666 -0.095505338505 0.0778544077754
1628499378.63 0.265981176218 -3.58954065506 -0.241018044895 0.774818326956 -0.62057858632 -0.0967593749712 0.0719472138957
