# timestamp_s tx ty tz qx qy qz qw
1629728523.73 1.2058349935e-12 2.19808280719e-12 3.5241851505e-13 -0.738279856467 0.673559318253 1.11022302463e-16 0.0355063126632
1629728523.83 -0.0331551260572 -0.00544881322877 -0.00254422645735 -0.7374051704 0.674051520811 -0.00611047884244 0.0430212020483
1629728523.93 -0.0569082440207 -0.00853120650004 -0.00921993388132 -0.729258418523 0.677075651149 -0.0249711275647 0.095536193353
1629728524.03 -0.0726883321732 -0.0119761777461 -0.0151985459909 -0.720801402439 0.684514272144 -0.0299673003987 0.104821325111
1629728524.13 -0.0903939320118 -0.0202753564476 -0.0206112832734 -0.717447105229 0.685930083298 -0.0353029033107 0.11628962491
1629728524.23 -0.109606677514 -0.0301431270779 -0.026481619019 -0.720243880434 0.680721731749 -0.0410643091091 0.127202197142
1629728524.33 -0.126395222876 -0.0386241299572 -0.0322860444429 -0.723483943127 0.675056015629 -0.0467862448983 0.136679943325
1629728524.43 -0.141391792096 -0.0431407984536 -0.038432403577 -0.725062317576 0.671296595293 -0.0523043056325 0.144602130727
1629728524.53 -0.151263335472 -0.0435647277 -0.0424360509379 -0.725169424263 0.669605579182 -0.0570109117505 0.150024765296
1629728524.63 -0.152940442169 -0.0396532884971 -0.0420875524133 -0.723483399876 0.670737500794 -0.059525409529 0.15211739076
1629728524.73 -0.145594653404 -0.0325675639258 -0.0401985176574 -0.7216684385 0.67278909867 -0.0604143472339 0.151326138029
1629728524.83 -0.130253064783 -0.0251186744311 -0.0355446218106 -0.723215761358 0.671976675687 -0.0601046495673 0.147627032667
1629728524.93 -0.111660409057 -0.0227994112707 -0.0301071131743 -0.726434272086 0.669475936262 -0.0578494303936 0.1440439597
1629728525.03 -0.0938612259024 -0.0294387292988 -0.0255190337809 -0.731486610598 0.66455065177 -0.0544520668412 0.142599936829
1629728525.13 -0.0789055582759 -0.0439093840249 -0.0245859619853 -0.737237891955 0.658382201638 -0.0504830864741 0.143054622541
1629728525.23 -0.0660755945187 -0.0658458283447 -0.0246310085459 -0.740463895353 0.65452433581 -0.0449092385088 0.145925575641
1629728525.33 -0.0545696818277 -0.0926835921637 -0.0267062589119 -0.741508633 0.652726579243 -0.0382590776336 0.15049652067
1629728525.43 -0.0440272583538 -0.12017525881 -0.0287547722039 -0.742702273603 0.650632760439 -0.0312843608199 0.155214794448
